1, 0.001, 0.12503480911254883
1, 0.001, 0.36157354712486267
1, 0.001, 0.2080947458744049
1, 0.001, 0.6895254254341125
1, 0.001, 0.10803097486495972
1, 0.001, 0.933484673500061
1, 0.001, 0.23741188645362854
1, 0.001, 0.1290120929479599
1, 0.001, 0.13948215544223785
1, 0.001, 0.10536815971136093
1, 0.001, 0.20343825221061707
1, 0.001, 0.1297745406627655
1, 0.001, 0.6822257041931152
1, 0.001, 0.3723336160182953
1, 0.001, 0.9027556777000427
1, 0.001, 0.09295602142810822
1, 0.001, 0.8572763204574585
1, 0.001, 0.8472513556480408
1, 0.001, 0.11057142168283463
1, 0.001, 0.38625314831733704
1, 0.001, 0.11502864956855774
1, 0.001, 0.4387809932231903
1, 0.001, 0.1507139801979065
1, 0.001, 0.2610093951225281
1, 0.001, 0.23465882241725922
1, 0.001, 0.7188459038734436
1, 0.001, 0.12293572723865509
1, 0.001, 0.3225564658641815
1, 0.001, 0.4242441654205322
1, 0.001, 0.8341209292411804
1, 0.001, 0.8395166397094727
1, 0.001, 0.2552921772003174
1, 0.001, 0.4144574999809265
1, 0.001, 0.22028625011444092
1, 0.001, 0.24558000266551971
1, 0.001, 0.9205813407897949
1, 0.001, 0.1017022579908371
1, 0.001, 0.12297192960977554
1, 0.001, 0.4414004981517792
1, 0.001, 0.5766000151634216
1, 0.001, 0.40104854106903076
1, 0.001, 0.20071947574615479
1, 0.001, 0.1818201094865799
1, 0.001, 0.1430872082710266
1, 0.001, 0.12720301747322083
1, 0.001, 0.38056129217147827
1, 0.001, 0.10491377115249634
1, 0.001, 0.31223127245903015
1, 0.001, 0.23672473430633545
1, 0.001, 0.13161218166351318
1, 0.001, 0.14117677509784698
1, 0.001, 0.8025425672531128
1, 0.001, 0.1641855388879776
1, 0.001, 0.261957049369812
1, 0.001, 0.36828848719596863
1, 0.001, 0.8257224559783936
1, 0.001, 0.1458253413438797
1, 0.001, 0.9450609087944031
1, 0.001, 0.09924575686454773
1, 0.001, 0.1441327929496765
1, 0.001, 0.48447975516319275
1, 0.001, 0.4220300614833832
1, 0.001, 0.26521116495132446
1, 0.001, 0.42665377259254456
1, 0.001, 0.1589643955230713
1, 0.001, 0.12500493228435516
1, 0.001, 0.34573429822921753
1, 0.001, 0.8735135197639465
1, 0.001, 0.32917124032974243
1, 0.001, 0.6169787645339966
1, 0.001, 0.8111596703529358
1, 0.001, 0.38646259903907776
1, 0.001, 0.2143973559141159
1, 0.001, 0.23564207553863525
1, 0.001, 0.7458900213241577
1, 0.001, 0.8289177417755127
1, 0.001, 0.841132640838623
1, 0.001, 0.5737382173538208
1, 0.001, 0.49730384349823
1, 0.001, 0.16164764761924744
1, 0.001, 0.146611750125885
1, 0.001, 0.8716159462928772
1, 0.001, 0.8311371803283691
1, 0.001, 0.4246198534965515
1, 0.001, 0.15239137411117554
1, 0.001, 0.13580572605133057
1, 0.001, 0.7884162664413452
1, 0.001, 0.08916713297367096
1, 0.001, 0.48202234506607056
1, 0.001, 0.38823795318603516
1, 0.001, 0.33190953731536865
1, 0.001, 0.3299616277217865
1, 0.001, 0.17667250335216522
1, 0.001, 0.8020781874656677
1, 0.001, 0.10818884521722794
1, 0.001, 0.10741715878248215
1, 0.001, 0.8617060780525208
1, 0.001, 0.134762242436409
1, 0.001, 0.13277624547481537
1, 0.001, 0.15471789240837097
1, 0.001, 0.8637149930000305
1, 0.001, 0.1956668645143509
1, 0.001, 0.32334187626838684
1, 0.001, 0.2645207941532135
1, 0.001, 0.10526485741138458
1, 0.001, 0.9014883637428284
1, 0.001, 0.5256123542785645
1, 0.001, 0.40839728713035583
1, 0.001, 0.2632924020290375
1, 0.001, 0.27680960297584534
1, 0.001, 0.42335373163223267
1, 0.001, 0.22974793612957
1, 0.001, 0.2646869421005249
1, 0.001, 0.729704737663269
1, 0.001, 0.11491770297288895
1, 0.001, 0.22327913343906403
1, 0.001, 0.3494255244731903
