Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-21,4-52-1,maha_ood,banking,SCCL,0,3e-06,1,60,1,0.9782735,0.9860345826296616,0.9688168219500022,0.932,0.2450465707027942,mean
,2022-6-21,4-52-1,msp,banking,SCCL,0,3e-06,1,60,1,0.3857328703703704,0.5800010097273056,0.2816050031127886,0.5,0.2450465707027942,mean
,2022-6-21,4-52-1,msp_ood,banking,SCCL,0,3e-06,1,60,1,0.171983,0.4887085012099824,0.2067434541771649,0.5,0.2450465707027942,mean
,2022-6-21,4-57-14,energy,banking,SCCL,0,3e-06,1,70,1,0.4007657407407407,0.5914377695288652,0.2868349072490103,0.5,0.2338696020321761,mean
,2022-6-21,4-57-14,energy_ood,banking,SCCL,0,3e-06,1,70,1,0.091815,0.4668811334127821,0.1951466066574183,0.5,0.2338696020321761,mean
,2022-6-21,4-57-14,maha,banking,SCCL,0,3e-06,1,70,1,0.6560337962962962,0.7629725857919971,0.4977979370926293,0.6167222222222223,0.2338696020321761,mean
,2022-6-21,4-57-14,maha_ood,banking,SCCL,0,3e-06,1,70,1,0.985141,0.990575107271868,0.977819777437756,0.949,0.2338696020321761,mean
,2022-6-21,4-57-14,msp,banking,SCCL,0,3e-06,1,70,1,0.3942009259259258,0.5869834734279178,0.2831181765436857,0.50075,0.2338696020321761,mean
,2022-6-21,4-57-14,msp_ood,banking,SCCL,0,3e-06,1,70,1,0.122408,0.4740524560820749,0.199228835159894,0.5,0.2338696020321761,mean
,2022-6-21,5-2-33,energy,banking,SCCL,0,3e-06,1,80,1,0.4123574074074074,0.5848197311466116,0.2913439389233972,0.5,0.2560541913632514,mean
,2022-6-21,5-2-33,energy_ood,banking,SCCL,0,3e-06,1,80,1,0.0792485,0.4643097844862866,0.1936761325526375,0.5,0.2560541913632514,mean
,2022-6-21,5-2-33,maha,banking,SCCL,0,3e-06,1,80,1,0.6529898148148149,0.7617143785840699,0.5028390296008187,0.6124259259259259,0.2560541913632514,mean
,2022-6-21,5-2-33,maha_ood,banking,SCCL,0,3e-06,1,80,1,0.9835465,0.9893880436940634,0.9748225587007622,0.94075,0.2560541913632514,mean
,2022-6-21,5-2-33,msp,banking,SCCL,0,3e-06,1,80,1,0.4093101851851851,0.5770075381124566,0.2932208098182456,0.5,0.2560541913632514,mean
,2022-6-21,5-2-33,msp_ood,banking,SCCL,0,3e-06,1,80,1,0.1106975,0.4715831447714707,0.1971891783746256,0.5,0.2560541913632514,mean
,2022-6-21,5-8-1,energy,banking,SCCL,0,3e-06,1,90,1,0.4135916666666666,0.5892786405145117,0.2898071850166124,0.5,0.2636748518204911,mean
,2022-6-21,5-8-1,energy_ood,banking,SCCL,0,3e-06,1,90,1,0.089719,0.4660924822989443,0.1950399230464053,0.5,0.2636748518204911,mean
,2022-6-21,5-8-1,maha,banking,SCCL,0,3e-06,1,90,1,0.6606064814814815,0.757078004717652,0.5166551465736471,0.6145833333333333,0.2636748518204911,mean
,2022-6-21,5-8-1,maha_ood,banking,SCCL,0,3e-06,1,90,1,0.9889245,0.9931621940052746,0.9828749709759376,0.954,0.2636748518204911,mean
,2022-6-21,5-8-1,msp,banking,SCCL,0,3e-06,1,90,1,0.3843194444444444,0.5712437980830096,0.2793181865042757,0.5,0.2636748518204911,mean
,2022-6-21,5-8-1,msp_ood,banking,SCCL,0,3e-06,1,90,1,0.0943515,0.4673444809565429,0.1954632442480498,0.5,0.2636748518204911,mean
,2022-6-21,5-13-35,energy,banking,SCCL,0,3e-06,1,100,1,0.3790726851851851,0.5769696973101828,0.2745896168443493,0.50125,0.22116850127011,mean
,2022-6-21,5-13-35,energy_ood,banking,SCCL,0,3e-06,1,100,1,0.0759155,0.4623666086724186,0.1946502488114493,0.5,0.22116850127011,mean
,2022-6-21,5-13-35,maha,banking,SCCL,0,3e-06,1,100,1,0.7068648148148149,0.8092623493814628,0.5571424884231977,0.6539814814814815,0.22116850127011,mean
,2022-6-21,5-13-35,maha_ood,banking,SCCL,0,3e-06,1,100,1,0.9917775,0.9948488510652752,0.987741066275939,0.96475,0.22116850127011,mean
,2022-6-21,5-13-35,msp,banking,SCCL,0,3e-06,1,100,1,0.353774537037037,0.5525593702625979,0.269022030707771,0.5005740740740741,0.22116850127011,mean
,2022-6-21,5-13-35,msp_ood,banking,SCCL,0,3e-06,1,100,1,0.076405,0.4630178582380013,0.1937924218994021,0.5,0.22116850127011,mean
,2022-6-21,5-19-36,energy,banking,SCCL,0,3e-06,1,110,1,0.4332476851851852,0.6219380200098621,0.2975547403483607,0.5053333333333333,0.2445385266723116,mean
,2022-6-21,5-19-36,energy_ood,banking,SCCL,0,3e-06,1,110,1,0.154434,0.4847883211166641,0.2044960084229871,0.5,0.2445385266723116,mean
,2022-6-21,5-19-36,maha,banking,SCCL,0,3e-06,1,110,1,0.6102388888888889,0.7251404469053151,0.4651018663814573,0.5812592592592593,0.2445385266723116,mean
,2022-6-21,5-19-36,maha_ood,banking,SCCL,0,3e-06,1,110,1,0.9818855,0.988408174681412,0.9731682055924016,0.93975,0.2445385266723116,mean
