Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-24,0-10-15,maha_ood,banking,DEC_bert,0,3e-06,3,50,1,0.996472,0.9977117366903532,0.9936958463052054,0.98625,1.0,mean
,2022-6-24,0-10-15,msp,banking,DEC_bert,0,3e-06,3,50,1,0.110861574074074,0.4541084252997143,0.2106679696333386,0.5,1.0,mean
,2022-6-24,0-10-15,msp_ood,banking,DEC_bert,0,3e-06,3,50,1,0.032125,0.4542254286354897,0.1906238737895242,0.5,1.0,mean
,2022-6-24,0-15-21,energy,hwu,DEC_bert,0,3e-06,3,48,0,0.1023487923348193,0.5432360248437585,0.1529833314765415,0.5,1.0,mean
,2022-6-24,0-15-21,energy_ood,hwu,DEC_bert,0,3e-06,3,48,0,0.0212073324905183,0.1580240925250111,0.5039332003070711,0.5,1.0,mean
,2022-6-24,0-15-21,maha,hwu,DEC_bert,0,3e-06,3,48,0,0.8934193891809168,0.9604640100184528,0.7211761751297495,0.8236165635327257,1.0,mean
,2022-6-24,0-15-21,maha_ood,hwu,DEC_bert,0,3e-06,3,48,0,0.990602402022756,0.982493066708111,0.9952348429983358,0.9598476611883692,1.0,mean
,2022-6-24,0-15-21,msp,hwu,DEC_bert,0,3e-06,3,48,0,0.1182070219797281,0.5492526942732123,0.1548361321428035,0.5,1.0,mean
,2022-6-24,0-15-21,msp_ood,hwu,DEC_bert,0,3e-06,3,48,0,0.0379551201011377,0.1585795696696661,0.5071787437586126,0.5,1.0,mean
,2022-6-24,0-20-55,energy,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.0962767407407407,0.5654859969698839,0.1446496097742275,0.5,1.0,mean
,2022-6-24,0-20-55,energy_ood,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.0060024444444444,0.4764892649764055,0.1727790218112667,0.5,1.0,mean
